Name,Value
Rift's Cave,1.0
Rig 'n' Roll,4.0
Rigonauts,1.0
Rime Berta,1.0
Ring Runner Flight of the Sages,6.0
Rise of Flight United,17.0
Rise of Incarnates,146.0
Rise of Nations Extended Edition,31.0
Rise of Venice,7.0
Rise of the Argonauts,34.0
Rise of the Triad,13.0
Rise of the Triad Dark War,3.0
Risen,45.0
Risen 2 - Dark Waters,80.0
Risen 3 - Titan Lords,10.0
Rising Angels Reborn,8.0
Rising Storm/Red Orchestra 2 Multiplayer,201.0
Rising World,2.0
Risk of Rain,85.0
Rivals of Aether,5.0
Riven,7.0
Road Not Taken,3.0
Road Redemption,6.0
Robin Hood,3.0
RoboBlitz,2.0
Robocraft,689.0
Robot Rescue Revolution,1.0
Robot Roller-Derby Disco Dodgeball,13.0
Robotex,13.0
Robowars,1.0
Rochard,29.0
Rochard - Hard Times,5.0
Rock of Ages,28.0
Rocket League,157.0
Rocket Mania! Deluxe,1.0
Rocketbirds Hardboiled Chicken,32.0
Rocksmith,13.0
Rocksmith 2014,28.0
Rodina,5.0
Rogue Legacy,67.0
Rogue Shooter The FPS Roguelike,3.0
Rogue Trooper,5.0
Rogue Warrior,4.0
Rogue's Tale,2.0
Roguelands,1.0
RollerCoaster Tycoon,2.0
RollerCoaster Tycoon 2 Triple Thrill Pack,12.0
RollerCoaster Tycoon 3 Platinum!,49.0
RollerCoaster Tycoon Deluxe,19.0
Rollers of the Realm,1.0
Romance of the Three Kingdoms Maker,1.0
Rome Total War,106.0
Rome Total War - Alexander,45.0
Roogoo,7.0
Roommates,1.0
Rooms The Main Building,1.0
Rooms The Unsolvable Puzzle,1.0
Rooster Teeth vs. Zombiens,1.0
Rotieer,2.0
Royal Defense,1.0
Royal Quest,49.0
Rubber and Lead,1.0
Rugby Challenge 2,1.0
Rugby League Team Manager 2015,2.0
Rulers of Nations,1.0
Run and Fire,44.0
Runaway A Road Adventure,7.0
Runaway A Twist of Fate,6.0
Runaway The Dream of the Turtle,6.0
Rune Classic,4.0
Runers,1.0
Runespell Overture,2.0
Runestone Keeper,4.0
Running Shadow,20.0
Rush Bros,14.0
Rush for Glory,2.0
Rust,214.0
Rustbucket Rumble,13.0
Rusty Hearts,26.0
Ruzh Delta Z,7.0
Ryse Son of Rome,21.0
S.K.I.L.L. - Special Force 2,71.0
S.T.A.L.K.E.R. Call of Pripyat,50.0
S.T.A.L.K.E.R. Clear Sky,32.0
S.T.A.L.K.E.R. Shadow of Chernobyl,55.0
SAGA,5.0
SAMURAI WARRIORS 4-II,1.0
SATAZIUS,2.0
SC2VN - The eSports Visual Novel,5.0
SCHAR Blue Shield Alliance,1.0
SEGA Bass Fishing,19.0
SEGA Genesis & Mega Drive Classics,38.0
SHOGUN Total War - Gold Edition,10.0
SMITE,145.0
SNOW,5.0
SOL Exodus,3.0
SOMA,13.0
SONIC THE HEDGEHOG 4 Episode I,4.0
SONIC THE HEDGEHOG 4 Episode II,6.0
SPACECOM,1.0
SPY Fox in Dry Cereal,1.0
STAR WARS Knights of the Old Republic II The Sith Lords,100.0
STAR WARS TIE Fighter Special Edition,1.0
STAR WARS X-Wing Alliance,3.0
STAR WARS X-Wing Special Edition,1.0
STAR WARS X-Wing vs. TIE Fighter,2.0
STARWHAL,3.0
STASIS,1.0
STCC II,14.0
STCC The Game,14.0
STORM Frontline Nation,11.0
SUPER DISTRO,10.0
Sacraboar,3.0
Sacred 2 Gold,55.0
Sacred 3,7.0
Sacred 3 Underworld Story,6.0
Sacred Citadel,31.0
Sacred Gold,12.0
Safecracker The Ultimate Puzzle Adventure,2.0
Saints Row 2,152.0
Saints Row Gat out of Hell,19.0
Saints Row IV,165.0
Saints Row IV Inauguration Station,15.0
Saints Row The Third,259.0
Saints Row The Third - Initiation Station,5.0
Saira,30.0
Sakura Angels,4.0
Sakura Clicker,63.0
Sakura Clicker - Hairstyle Pack,1.0
Sakura Clicker - Present Outfit,1.0
Sakura Clicker - School Outfit,1.0
Sakura Spirit,15.0
Sakura Swim Club,1.0
Salammbo Battle for Carthage,1.0
Salt,1.0
Salvation Prophecy,2.0
Sam & Max 101 Culture Shock,9.0
Sam & Max 102 Situation Comedy,9.0
"Sam & Max 103 The Mole, the Mob and the Meatball",9.0
Sam & Max 104 Abe Lincoln Must Die!,7.0
Sam & Max 105 Reality 2.0,9.0
Sam & Max 106 Bright Side of the Moon,9.0
Sam & Max 201 Ice Station Santa,8.0
Sam & Max 202 Moai Better Blues,8.0
Sam & Max 203 Night of the Raving Dead,8.0
Sam & Max 204 Chariots of the Dogs,8.0
Sam & Max 205 What's New Beelzebub?,8.0
Sam & Max 301 The Penal Zone,29.0
Sam & Max 302 The Tomb of Sammun-Mak,29.0
Sam & Max 303 They Stole Max's Brain!,29.0
Sam & Max 304 Beyond the Alley of the Dolls,29.0
Sam & Max 305 The City that Dares not Sleep,29.0
Samantha Swift and the Golden Touch,1.0
Samantha Swift and the Hidden Roses of Athena,2.0
Samorost 2,22.0
SanctuaryRPG Black Edition,5.0
Sanctum,72.0
Sanctum 2,92.0
Sandmason,1.0
Sang-Froid - Tales of Werewolves,15.0
Sanitarium,1.0
Satellite Reign,5.0
Saturday Morning RPG,2.0
Savage Lands,16.0
Savant - Ascent,13.0
Saviors,12.0
Saw,1.0
Scania Truck Driving Simulator,17.0
Scarygirl,2.0
Schein,1.0
School of Dragons How to Train Your Dragon,60.0
Schrdinger's Cat and the Raiders of the Lost Quark,2.0
Science Girls,1.0
Scoregasm,5.0
Scourge Outbreak,7.0
Scourge Outbreak - Blindside,4.0
Scourge Outbreak Fan Pack,4.0
Scraps Modular Vehicle Combat,1.0
Scratches Director's Cut,6.0
Screencheat,9.0
Scribblenauts Unlimited,98.0
Scribblenauts Unmasked,9.0
Season Match 3 - Curse of the Witch Crow,1.0
Season of Mystery  The Cherry Blossom Murders,5.0
Second Chance Heroes,1.0
Secret Agent,3.0
Secret Files Puritas Cordis,2.0
Secret Files Sam Peters,2.0
Secret Files Tunguska,7.0
Secret Of Magia,6.0
Secret Ponchos,2.0
Secret of the Magic Crystal,6.0
Secret of the Magic Crystals - Soundtrack and Coloring Book,1.0
Secret of the Magic Crystals - The Race,1.0
Secrets of Grindea,3.0
Secrets of Rtikon,8.0
Section 8,6.0
Section 8 Prejudice,14.0
Seduce Me the Otome,5.0
Selknam Defense,2.0
Sengoku,8.0
Sentinel,1.0
Sentris,1.0
Septerra Core,10.0
Serena,14.0
Serious Sam 2,33.0
Serious Sam 3 BFE,118.0
Serious Sam Classic The First Encounter,37.0
Serious Sam Classic The Second Encounter,37.0
Serious Sam Classics Revolution,37.0
Serious Sam Double D XXL,25.0
Serious Sam HD The First Encounter,55.0
Serious Sam HD The Second Encounter,113.0
Serious Sam HD The Second Encounter Player Models,3.0
Serious Sam The Random Encounter,26.0
Servo,1.0
Seven Kingdoms 2 HD,1.0
Shad'O,2.0
Shadow Harvest Phantom Ops,5.0
Shadow Hunter,2.0
Shadow Man,3.0
Shadow Ops Red Mercury,1.0
Shadow Puppeteer,3.0
Shadow Warrior,45.0
Shadow Warrior (Classic),3.0
Shadow Warrior Classic (1997),31.0
Shadow Warrior Classic Redux,20.0
Shadow of Kingdoms,2.0
Shadowgate,5.0
Shadowgate MacVenture Series,4.0
Shadowgrounds,43.0
Shadowgrounds Survivor,33.0
Shadowrun Dragonfall,17.0
Shadowrun Dragonfall - Director's Cut,39.0
Shadowrun Hong Kong,11.0
Shadowrun Returns,53.0
Shadows of War,3.0
Shadows on the Vatican - Act I Greed,18.0
Shallow Space,1.0
Shan Gui,2.0
Shan Gui OST,2.0
Shank,39.0
Shank 2,32.0
Shantae Risky's Revenge - Director's Cut,4.0
Shantae and the Pirate's Curse,4.0
ShareX,9.0
Shark Attack Deathmatch 2,1.0
Shatter,29.0
Shattered Haven,8.0
Shattered Horizon,17.0
Shattered Horizon Arconauts,1.0
Shattered Planet,4.0
Shattered Union,4.0
Shellshock 2 Blood Trails,5.0
Shelter,10.0
Shelter 2,3.0
Shelter 2 Soundtrack,1.0
Sheltered,5.0
Sherlock Holmes Crimes and Punishments,7.0
Sherlock Holmes Nemesis,5.0
Sherlock Holmes and The Hound of The Baskervilles,2.0
Sherlock Holmes versus Jack the Ripper,5.0
Shift 2 Unleashed,13.0
Shiny The Firefly,2.0
Ship Simulator Extremes,10.0
Ship Simulator Maritime Search and Rescue,1.0
Shipwreck,2.0
Shoot Many Robots,10.0
Shoot Many Robots Arena Kings,1.0
ShootMania Storm,3.0
Shoppe Keep,5.0
Shovel Knight,15.0
Shower With Your Dad Simulator 2015 Do You Still Shower With Your Dad,11.0
Showtime!,2.0
Shufflepuck Cantina Deluxe VR,6.0
SiN,13.0
SiN Episodes Emergence,13.0
SiN Multiplayer,13.0
SickBrick,1.0
Sid Meier's Ace Patrol,34.0
Sid Meier's Ace Patrol Pacific Skies,34.0
Sid Meier's Civilization Beyond Earth,65.0
Sid Meier's Civilization Beyond Earth - Rising Tide,14.0
Sid Meier's Civilization III Complete,79.0
Sid Meier's Civilization IV,196.0
Sid Meier's Civilization IV Beyond the Sword,160.0
Sid Meier's Civilization IV Colonization,150.0
Sid Meier's Civilization IV Warlords,158.0
Sid Meier's Civilization V,596.0
Sid Meier's Civilization V Brave New World,241.0
Sid Meier's Civilization V Scrambled Continents Map Pack,139.0
Sid Meier's Covert Action (Classic),2.0
Sid Meier's Pirates!,41.0
Sid Meier's Railroads!,45.0
Sid Meier's Starships,13.0
Sideway,6.0
Siege of Turtle Enclave,1.0
Sigils of Elohim,16.0
Signal Ops,1.0
Silence of the Sleep,3.0
Silent Hill Homecoming,8.0
Silent Hunter 5 Battle of the Atlantic,3.0
Silent Hunter III,6.0
Silent Hunter Wolves of the Pacific,3.0
Silent Hunter Wolves of the Pacific U-Boat Missions,2.0
Silent Storm,4.0
Silent Storm Sentinels,4.0
Silver Creek Falls - Chapter 1,2.0
Silverfall,3.0
Silverfall Earth Awakening,2.0
SimCity 4 Deluxe,67.0
SimpleRockets,1.0
Simply Chess,10.0
Sine Mora,17.0
Singularity,12.0
Sinister City,12.0
Sins of a Dark Age,26.0
Sins of a Solar Empire Rebellion,50.0
Sins of a Solar Empire Rebellion - Stellar Phenomena DLC,14.0
Sins of a Solar Empire Rebellion Forbidden Worlds,15.0
Sins of a Solar Empire Rebellion Soundtrack,2.0
Sins of a Solar Empire Trinity,14.0
"Sir, You Are Being Hunted",25.0
Siralim,1.0
Skara - The Blade Remains,5.0
Ski Region Simulator,2.0
Skilltree Saga,2.0
Skullgirls,42.0
Skullgirls Endless Beta,38.0
Skulls of the Shogun,10.0
Sky Battles,3.0
Sky Nations,1.0
SkyDrift,19.0
Skyborn,32.0
Skyrim High Resolution Texture Pack,235.0
Skyrim Script Extender (SKSE),42.0
Skyscraper Simulator,6.0
Skyward Collapse,3.0
Slam Bolt Scrappers,2.0
SlamIt Pinball Big Score,1.0
Slave Zero,1.0
Sledgehammer / Gear Grinder,1.0
Sleeping Dogs,104.0
Sleeping Dogs Definitive Edition,18.0
Slender The Arrival,16.0
Slim - Hunter (Medic Class),10.0
Slip,2.0
Small World 2,7.0
Small World 2 - Be Not Afraid...,1.0
Small World 2 - Cursed!,1.0
Small World 2 - Grand Dames,1.0
Smashball,14.0
Smashmuck Champions,15.0
Smooth Operators,1.0
Smugglers 5,1.0
Smugglers 5 Invasion,1.0
Snapshot,14.0
Sniper Elite,19.0
Sniper Elite 3,62.0
Sniper Elite Nazi Zombie Army,26.0
Sniper Elite Nazi Zombie Army 2,20.0
Sniper Elite V2,242.0
Sniper Elite Zombie Army,2.0
Sniper Elite Zombie Army 2,1.0
Sniper Ghost Warrior,61.0
Sniper Ghost Warrior 2,40.0
Sniper Ghost Warrior 2 Multiplayer Expansion Pack,40.0
Sniper Ghost Warrior 2 World Hunter Pack,6.0
Snuggle Truck,9.0
Soccer Manager 2015,19.0
Soccer Manager 2016,20.0
Soccertron,1.0
Software Inc.,5.0
Sokobond,3.0
Sol Survivor,3.0
SolForge,21.0
Solar 2,25.0
Solar Flux,4.0
Solar Shifter EX,1.0
Soldier Front 2,34.0
Solstice Arena,14.0
Sometimes Success Requires Sacrifice,3.0
Song of the Myrne What Lies Beneath,2.0
Sonic & All-Stars Racing Transformed,42.0
Sonic Adventure 2 ,14.0
Sonic Adventure 2 Battle Mode DLC,8.0
Sonic Adventure DX,23.0
Sonic CD,10.0
Sonic Generations,39.0
Sonic and SEGA All Stars Racing,4.0
Sorcerer King,2.0
Soul Gambler,6.0
Soul Gambler Artbook & Soundtrack,2.0
SoulCraft,1.0
Soulbringer,3.0
Soundodger+,2.0
Source Filmmaker,66.0
South Park The Stick of Truth,107.0
South Park The Stick of Truth - Super Samurai Spaceman Pack,19.0
South Park The Stick of Truth - Ultimate Fellowship Pack,29.0
Space Ace,2.0
Space Channel 5 Part 2,21.0
Space Colony,1.0
Space Empires IV Deluxe,7.0
Space Empires V,3.0
Space Engineers,109.0
Space Farmers,6.0
Space Giraffe,1.0
Space Hack,36.0
Space Hulk,8.0
Space Hulk Ascension,5.0
Space Legends At the Edge of the Universe,1.0
Space Pirates and Zombies,46.0
Space Quest Collection,4.0
Space Rangers,1.0
Space Rangers 2 Reboot,1.0
Space Rangers HD A War Apart,5.0
Space Run,11.0
Space Siege,2.0
Space Station Alpha,1.0
Space Trader Merchant Marine,9.0
Space Warp,1.0
SpaceChem,71.0
SpaceCorn,1.0
SpaceForce Rogue Universe,1.0
Spacebase DF-9,8.0
Spandex Force Champion Rising,1.0
Spark Rising,4.0
Sparkle 2 Evo,13.0
Sparkle 3 Genesis,1.0
Spartans Vs Zombies Defense,13.0
Spec Ops The Line,78.0
Special Forces Team X,2.0
Spectraball,4.0
Spectromancer,1.0
Speed Kills,2.0
SpeedRunners,65.0
Speedball 2 HD,12.0
Speedball 2 Tournament,10.0
SpellForce 2 - Demons of the Past,11.0
SpellForce 2 - Demons of the Past - Soundtrack,9.0
SpellForce 2 - Faith in Destiny,26.0
SpellForce 2 Gold Edition,16.0
SpellForce 2 Shadow Wars,1.0
SpellForce Platinum Edition,14.0
Spelunky,40.0
Spelunx,4.0
Spermination,2.0
Sphere III Enchanted World,4.0
Spintires,35.0
Spiral Knights,138.0
Spiral Knights Preview,1.0
Spirit Of War,1.0
Spirits,14.0
Splatter - Blood Red Edition,1.0
Splice,12.0
Split/Second,2.0
Spoiler Alert,4.0
Spooky Cats,2.0
Spooky's House of Jump Scares,54.0
Spore,67.0
Spore Creepy & Cute Parts Pack,26.0
Spore Galactic Adventures,31.0
Sportsfriends,1.0
Sprite Lamp,5.0
Spriter Pro,6.0
Spy Chameleon - RGB Agent,2.0
Squad,2.0
Squirreltopia,1.0
Squishy the Suicidal Pig,20.0
Stacking,29.0
Star Chronicles Delta Quadrant,3.0
Star Conflict,112.0
Star Crusade CCG,2.0
Star Ruler,15.0
Star Ruler 2,2.0
Star Traders 4X Empires,1.0
Star Trek,6.0
Star Trek D-A-C,7.0
Star Trek Online,99.0
Star Wars - Battlefront II,140.0
Star Wars - Jedi Knight II Jedi Outcast,61.0
Star Wars - Jedi Knight Mysteries of the Sith,36.0
Star Wars Dark Forces,56.0
Star Wars Empire at War Gold,65.0
Star Wars Jedi Knight Dark Forces II,51.0
Star Wars Jedi Knight Jedi Academy,79.0
Star Wars Knights of the Old Republic,127.0
Star Wars Republic Commando,68.0
Star Wars Starfighter,39.0
Star Wars The Clone Wars Republic Heroes,22.0
Star Wars The Force Unleashed II,50.0
Star Wars The Force Unleashed Ultimate Sith Edition,61.0
Star Wolves,4.0
Star Wolves 2,3.0
Star Wolves 3 Civil War,7.0
StarDrive,13.0
StarDrive 2,4.0
StarForge,19.0
StarMade,10.0
Starbound,134.0
Starbound - Soundtrack,2.0
Starbound - Unstable,134.0
Starbound Free Avatars,1.0
Stardust Vanguards,2.0
Stargate Resistance,1.0
Stargazer,1.0
Stargunner,3.0
Starion Tactics,4.0
Starlaxis Supernova Edition,5.0
Starpoint Gemini,3.0
Starpoint Gemini 2,14.0
Starscape,1.0
Starseed Pilgrim,18.0
Starship Rubicon,1.0
Starter Pack,1.0
Startopia,12.0
Starvoid,1.0
State of Decay,73.0
State of Decay - Breakdown,25.0
State of Decay - Lifeline,17.0
State of Decay Year-One,4.0
Stealth Bastard Deluxe,27.0
Stealth Bastard Deluxe - The Teleporter Chambers,5.0
Stealth Inc 2,41.0
Steam Bandits Outpost,1.0
Steam Heroes,1.0
Steam Marines,7.0
SteamWorld Dig,38.0
Steel & Steam Episode 1,13.0
Steel Ocean,20.0
Steel Storm Burning Retribution,24.0
Stellar 2D,5.0
Stellar Impact,2.0
Steredenn,1.0
Stick It To The Man!,2.0
Stick RPG 2,1.0
Still Life,5.0
Still Life 2,4.0
Stonehearth,6.0
Stonerid,2.0
Storm,1.0
Storm United,1.0
Storm in a Teacup,3.0
Storm over the Pacific,1.0
Stormrise,4.0
Stranded,2.0
Stranded Deep,38.0
Stranded In Time,2.0
Strata,1.0
Strategic War in Europe,2.0
Street Fighter IV,9.0
Street Fighter V Beta,2.0
Street Fighter X Tekken,4.0
Street Racing Syndicate,9.0
Streets of Chaos,5.0
Streets of Moscow,1.0
Strider,22.0
Strife,96.0
Strife Veteran Edition,2.0
Strike Suit Infinity,14.0
Strike Suit Zero,33.0
Strike Suit Zero Director's Cut,4.0
Strike Vector,13.0
Strong Bad Episode 1 Homestar Ruiner,7.0
Strong Bad Episode 2 Strong Badia the Free,7.0
Strong Bad Episode 3 Baddest of the Bands,7.0
Strong Bad Episode 4 Dangeresque 3,7.0
Strong Bad Episode 5 8-Bit Is Enough,7.0
Stronghold 2,26.0
Stronghold 3,57.0
Stronghold Crusader 2,16.0
Stronghold Crusader Extreme HD,45.0
Stronghold Crusader HD,45.0
Stronghold HD,62.0
Stronghold Kingdoms,105.0
Stronghold Legends,26.0
Stubbs the Zombie in Rebel Without a Pulse,2.0
StuntMANIA Reloaded,1.0
Styx Master of Shadows,21.0
Subject 9,1.0
Sublevel Zero,1.0
Submerged,1.0
Subnautica,14.0
Subspace Continuum,4.0
Substance Painter,1.0
Sugar Cube Bittersweet Factory,2.0
Summoner,8.0
Sumo Revise,2.0
Sun Blast,7.0
SunAge Battle for Elysium,1.0
Sunless Sea,12.0
Sunny - Hunter (Support Class),10.0
Sunrider Academy,1.0
Sunrider Mask of Arcadius,34.0
Super 3-D Noah's Ark,1.0
Super Amazing Wagon Adventure,5.0
Super Chain Crusher Horizon,1.0
Super Chibi Knight,1.0
Super Comboman,4.0
Super Crate Box,74.0
Super Dungeon Run,1.0
Super Game Jam,1.0
Super Hexagon,49.0
Super Hipster Lumberjack,2.0
Super House of Dead Ninjas,4.0
Super Killer Hornet Resurrection,20.0
Super Laser Racer,1.0
Super Lemonade Factory,1.0
Super Meat Boy,153.0
Super Monday Night Combat,82.0
Super Motherload,3.0
Super Panda Adventures,3.0
Super Puzzle Platformer Deluxe,4.0
Super Sanctum TD,14.0
Super Splatters,8.0
Super Time Force Ultra,4.0
Super Toy Cars,3.0
SuperPower 2 Steam Edition,3.0
Superbrothers Sword & Sworcery EP,54.0
Supercharged Robot VULKAISER,1.0
Superfrog HD,21.0
Supreme Commander,53.0
Supreme Commander 2,73.0
Supreme Commander 2 - Infinite War Battle Pack One,27.0
Supreme Commander Forged Alliance,59.0
Supreme Ruler 2020 Gold,2.0
Supreme Ruler Cold War,4.0
Supreme Ruler Ultimate,1.0
Surgeon Simulator,109.0
Survarium,173.0
Survival Postapocalypse Now,9.0
Survivalist,9.0
Survivor Squad,5.0
Survivor Squad Gauntlets,1.0
Swarm Arena,3.0
Sweet Lily Dreams,12.0
Sweezy Gunner,1.0
Swipecart,8.0
Sword Coast Legends,5.0
Sword of the Samurai,1.0
Sword of the Stars Complete Collection,6.0
Sword of the Stars II Enhanced Edition,7.0
Sword of the Stars The Pit,7.0
Sword of the Stars The Pit - Juggernaut,1.0
Sword of the Stars The Pit - Mind Games,5.0
Sword of the Stars The Pit - Necromancer,1.0
Sword of the Stars The Pit Gold DLC,5.0
Sword of the Stars The Pit Soundtrack,1.0
Swords and Soldiers HD,12.0
Syberia,18.0
Syberia 2,17.0
Syder Arcade,9.0
Symphony,15.0
Synergy,44.0
System Protocol One,2.0
System Shock 2,45.0
T.E.C. 3001,1.0
TDP4Team Battle,8.0
TDP5 Arena 3D,10.0
TERA,224.0
TERA Accessorize Pack,1.0
TERA Explorer's Pack,1.0
TERA Starter Pack,1.0
TERA Steam-Powered Pack,1.0
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2.0
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,4.0
THE KING OF FIGHTERS XIII STEAM EDITION,35.0
TI5 - CDEC's Journey to The Majors,5.0
TI5 - EG Champions of TI5,5.0
TI5 - Player Profiles Cloud9 - NoTail,5.0
TI5 - Player Profiles Complexity - zfreek,5.0
TI5 - Player Profiles EG - Suma1L,5.0
TI5 - Player Profiles EHOME - ROTK,5.0
TI5 - Player Profiles Empire - Alohadance,5.0
TI5 - Player Profiles Fnatic - Kecik-Imba,5.0
TI5 - Player Profiles Invictus Gaming - Ferrari,5.0
TI5 - Player Profiles LGD - Xiao8,5.0
TI5 - Player Profiles MVPHot6 - HEEN,5.0
TI5 - Player Profiles NAVI - XBOCT,5.0
TI5 - Player Profiles Newbee - Mu,5.0
TI5 - Player Profiles TeamSecret - S4,5.0
TI5 - Player Profiles Vici - fy,5.0
TI5 - Player Profiles VirtusPro - FNG,5.0
TIS-100,2.0
TOME Immortal Arena,27.0
TOXIKK,1.0
TRANSFORMERS Rise of the Dark Spark,2.0
TRAUMA,12.0
TRI Of Friendship and Madness,2.0
TRIP Steam Edition,1.0
TUG,3.0
Tabletop Simulator,19.0
Tactical Genius,2.0
Tactical Intervention,151.0
Take Command Second Manassas,2.0
Take On Helicopters,29.0
Take On Mars,4.0
Takedown Red Sabre,17.0
Tales Runner,10.0
Tales from Space Mutant Blobs Attack,12.0
Tales from the Borderlands,20.0
Tales of Maj'Eyal,4.0
Tales of Maj'Eyal - Ashes of Urh'Rok,3.0
Tales of Monkey Island Chapter 1 - Launch of the Screaming Narwhal,10.0
Tales of Monkey Island Chapter 2 - The Siege of Spinner Cay ,10.0
Tales of Monkey Island Chapter 3 - Lair of the Leviathan ,10.0
Tales of Monkey Island Chapter 4 - The Trial and Execution of Guybrush Threepwood ,10.0
Tales of Monkey Island Chapter 5 - Rise of the Pirate God,10.0
Tales of Zestiria,7.0
Talisman Digital Edition,19.0
Talisman Prologue,19.0
Talismania Deluxe,1.0
Tank Operations European Campaign,2.0
Tank Universal,5.0
Tap Heroes,2.0
Tap Tap Infinity,16.0
Taxi,1.0
Tcheco in the Castle of Lucio,1.0
Tea Party Simulator 2015,5.0
Team Fortress 2,2323.0
Team Fortress Classic,366.0
Ted by Dawn,1.0
Teddy Floppy Ear - Kayaking,1.0
Teddy Floppy Ear - Mountain Adventure,2.0
Teddy Floppy Ear - The Race,2.0
Teenage Mutant Ninja Turtles Out of the Shadows,6.0
Teeworlds,35.0
Teleglitch Die More Edition,51.0
Telltale Texas Hold'Em,4.0
Temper Tantrum,8.0
Templar Battleforce,1.0
Tengami,3.0
TeraBlaster,5.0
Terminal Velocity,3.0
Terminator Salvation,1.0
Terra Incognita ~ Chapter One The Descendant,11.0
TerraTech,6.0
Terrain Test,3.0
Terraria,496.0
Terrian Saga KR-17,1.0
Terrorhedron,7.0
Tesla Breaks the World!,1.0
Tesla Breaks the World! Official Soundtrack,1.0
Tesla Effect,20.0
Teslagrad,7.0
Test Drive Ferrari Racing Legends,1.0
Test Drive Unlimited 2,27.0
Tetrobot and Co.,1.0
Tex Murphy Martian Memorandum,2.0
Tex Murphy Mean Streets,2.0
Tex Murphy Overseer,2.0
Tex Murphy The Pandora Directive,2.0
Tex Murphy Under a Killing Moon,2.0
Thank You The Game,5.0
Thank You The Game 2,1.0
That Old Time Religion,1.0
The 11th Hour,5.0
The 39 Steps,15.0
The 7th Guest,4.0
The Adventures of Mr. Bobley,5.0
The Adventures of Tree,1.0
The Age of Decadence,2.0
The Albino Hunter,3.0
The Amazing Spider-Man,4.0
The Amazing Spider-Man 2,5.0
The Baconing,15.0
The Ball,18.0
The Banner Saga,38.0
The Banner Saga - Mod Content,38.0
The Banner Saga Factions,23.0
The Bard's Tale,18.0
The Basement Collection,19.0
The Battle of Sol,1.0
The Beast of Lycan Isle - Collector's Edition,1.0
The Beginner's Guide,7.0
The Binding of Isaac,190.0
The Binding of Isaac Rebirth,84.0
The Black Watchmen,1.0
The Blackwell Legacy,4.0
The Blue Flamingo,2.0
The Book of Legends,3.0
The Book of Unwritten Tales,18.0
The Book of Unwritten Tales 2,3.0
The Book of Unwritten Tales Extras,11.0
The Book of Unwritten Tales The Critter Chronicles,7.0
The Bridge,36.0
The Bug Butcher,1.0
The Bureau XCOM Declassified,49.0
The Bureau XCOM Declassified - Code Breakers,8.0
The Bureau XCOM Declassified - Light Plasma Pistol,7.0
The Bureau XCOM Hangar 6 R&D,6.0
The Cameron Files The Secret at Loch Ness,1.0
The Campaign Series Fall Weiss,1.0
The Cat Lady,12.0
The Cat and the Coup,7.0
The Cave,15.0
The Chaos Engine,3.0
The Chronicles of Narnia - Prince Caspian,1.0
The Chronicles of Riddick Assault on Dark Athena,10.0
The Clans - Saga of the Twins,1.0
The Clockwork Man,2.0
The Clockwork Man The Hidden World,2.0
The Club,2.0
The Collider,3.0
The Counting Kingdom,1.0
The Crew,20.0
The Culling Of The Cows,30.0
The Curious Expedition,1.0
The Cursed Crusade,4.0
The Dark Eye Chains of Satinav,9.0
The Darkness II,57.0
The Dead Linger,4.0
The Deer,3.0
The Defenders The Second Wave,2.0
The Desolate Hope,2.0
The Detail,5.0
The Dig,14.0
The Dream Machine,7.0
The Dream Machine Chapter 3,6.0
The Dream Machine Chapter 4,4.0
The Dream Machine Chapter 5,3.0
The Dreamatorium of Dr. Magnus 2,1.0
The Egyptian Prophecy The Fate of Ramses,1.0
The Elder Scrolls III Morrowind,67.0
The Elder Scrolls IV Oblivion ,101.0
The Elder Scrolls Online Tamriel Unlimited,22.0
The Elder Scrolls V Skyrim,717.0
The Elder Scrolls V Skyrim - Dawnguard,378.0
The Elder Scrolls V Skyrim - Dragonborn,365.0
The Elder Scrolls V Skyrim - Hearthfire,367.0
The Entente Gold,1.0
The Escapists,38.0
The Escapists The Walking Dead,2.0
The Evil Within,26.0
The Expendabros,151.0
The Fall,7.0
The Few,1.0
The Fifth Day,2.0
The First Templar,4.0
The Fish Fillets 2,12.0
The Flame in the Flood,1.0
The Floor is Jelly,2.0
The Flying Dutchman,1.0
The Forest,131.0
The Forest of Doom,1.0
The Forgotten Ones,30.0
The Four Kings Casino and Slots,20.0
The Gate,5.0
The Golf Club,2.0
The Good Life,1.0
The Graveyard,1.0
The Great Art Race,5.0
The Great Jitters Pudding Panic,7.0
The Guild Gold Edition,12.0
The Guild II,40.0
The Guild II - Pirates of the European Seas,26.0
The Guild II Renaissance,24.0
The Hat Man Shadow Ward,17.0
The Haunted Hells Reach,1.0
The History Channel Civil War,1.0
The Hive,1.0
The Howler,8.0
The I of the Dragon,3.0
The Impossible Game,1.0
The Incredible Adventures of Van Helsing,62.0
The Incredible Adventures of Van Helsing Final Cut,1.0
The Incredible Adventures of Van Helsing II,23.0
The Incredible Adventures of Van Helsing III,2.0
The Incredible Adventures of Van Helsing Thaumaturge,45.0
The Inner World,4.0
The Jackbox Party Pack,8.0
The Jackbox Party Pack 2,1.0
The Journey Down Chapter One,10.0
The Journey Down Chapter Two,1.0
The Joylancer Legendary Motor Knight,1.0
The Kings' Crusade,4.0
The Knobbly Crook Chapter I - The Horse You Sailed In On,2.0
The LEGO Movie - Videogame,19.0
